policy,job_id,site,node,queued_at,started_at,ended_at,submit,start,end,wait_s,runtime_s,queue_seconds,energy_kwh,energy_wh,carbon_kg,carbon_g,ci_cost,ci_cost_g,source
carbonscaler,7a06a505-4356-4b6e-a8d1-1e0d5de31286,B,themis-control-plane,2025-11-18T12:34:38+00:00,2025-11-18T12:34:40+00:00,2025-11-18T12:35:40+00:00,2025-11-18T12:34:38+00:00,2025-11-18T12:34:40+00:00,2025-11-18T12:35:40+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,7a35c8d9-7711-4cbd-b93e-d27e94e1545a,B,themis-control-plane,2025-11-18T12:35:04+00:00,2025-11-18T12:35:21+00:00,2025-11-18T12:35:45+00:00,2025-11-18T12:35:04+00:00,2025-11-18T12:35:21+00:00,2025-11-18T12:35:45+00:00,17.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,7ab48397-c190-4d5e-aff0-b8da65efe211,,hetsched-worker2,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,7fecbb57-60c4-4639-8c23-748a43cff6b6,,hetsched-worker2,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,82f4b2e4-6911-4597-895c-65dfb10ad7df,B,themis-control-plane,2025-11-18T12:34:44+00:00,2025-11-18T12:34:53+00:00,2025-11-18T12:35:14+00:00,2025-11-18T12:34:44+00:00,2025-11-18T12:34:53+00:00,2025-11-18T12:35:14+00:00,9.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,845ddaae-ecc9-4ef1-8342-21278dafc64b,,hetsched-worker2,2025-11-18T12:36:28+00:00,2025-11-18T12:36:36+00:00,2025-11-18T12:37:36+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:36:36+00:00,2025-11-18T12:37:36+00:00,8.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,8500eeef-a389-42e5-9df0-12f6fe0f18c8,B,themis-control-plane,2025-11-18T12:34:41+00:00,2025-11-18T12:34:48+00:00,2025-11-18T12:35:09+00:00,2025-11-18T12:34:41+00:00,2025-11-18T12:34:48+00:00,2025-11-18T12:35:09+00:00,7.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,874c81de-40e4-4844-bf82-230795eeb49f,A,hetsched-worker,2025-11-18T12:34:39+00:00,2025-11-18T12:34:42+00:00,2025-11-18T12:35:42+00:00,2025-11-18T12:34:39+00:00,2025-11-18T12:34:42+00:00,2025-11-18T12:35:42+00:00,3.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,8dceb809-5e32-4497-8e62-1c1a4024d8ec,,hetsched-worker,2025-11-18T12:36:24+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:37:25+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:37:25+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,96cdc436-fcbf-46b9-bc85-6dd74f56d966,A,hetsched-worker,2025-11-18T12:34:50+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:36:01+00:00,2025-11-18T12:34:50+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:36:01+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,97272df0-e271-4d12-93c2-e06f3324acf8,,hetsched-worker,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,97b54569-b30f-49da-9bce-880e3f6f972d,B,themis-control-plane,2025-11-18T12:34:24+00:00,2025-11-18T12:34:24+00:00,2025-11-18T12:34:38+00:00,2025-11-18T12:34:24+00:00,2025-11-18T12:34:24+00:00,2025-11-18T12:34:38+00:00,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,9981a5b4-61e7-474c-98fb-486d54df908b,A,hetsched-worker,2025-11-18T12:34:52+00:00,2025-11-18T12:35:05+00:00,2025-11-18T12:36:05+00:00,2025-11-18T12:34:52+00:00,2025-11-18T12:35:05+00:00,2025-11-18T12:36:05+00:00,13.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,9a1432e1-5776-4952-9d1f-72ec3b98012d,A,hetsched-worker,2025-11-18T12:34:46+00:00,2025-11-18T12:34:54+00:00,2025-11-18T12:35:54+00:00,2025-11-18T12:34:46+00:00,2025-11-18T12:34:54+00:00,2025-11-18T12:35:54+00:00,8.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,a272d6bd-f537-4a9e-8d17-08a9dc07f44f,B,themis-control-plane,2025-11-18T12:34:30+00:00,2025-11-18T12:34:31+00:00,2025-11-18T12:35:31+00:00,2025-11-18T12:34:30+00:00,2025-11-18T12:34:31+00:00,2025-11-18T12:35:31+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,a8ef9221-e00b-43f2-a33f-1b6833d0fa0a,,hetsched-worker,2025-11-18T12:36:26+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,a9664f72-bce7-46e2-adc8-b0e8f1c979e3,A,hetsched-worker,2025-11-18T12:35:06+00:00,2025-11-18T12:35:25+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:35:06+00:00,2025-11-18T12:35:25+00:00,2025-11-18T12:36:25+00:00,19.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,aa984c47-e949-48fa-ba2d-a1717ad41029,A,hetsched-worker,2025-11-18T12:34:40+00:00,2025-11-18T12:34:44+00:00,2025-11-18T12:35:44+00:00,2025-11-18T12:34:40+00:00,2025-11-18T12:34:44+00:00,2025-11-18T12:35:44+00:00,4.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,abdce50a-3f7b-4538-b2cc-606ece34b631,B,themis-control-plane,2025-11-18T12:34:46+00:00,2025-11-18T12:34:55+00:00,2025-11-18T12:35:55+00:00,2025-11-18T12:34:46+00:00,2025-11-18T12:34:55+00:00,2025-11-18T12:35:55+00:00,9.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b0c4248f-6a4d-49b9-824f-fcd4535815e4,,hetsched-worker,2025-11-18T12:36:12+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:46+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:46+00:00,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b0faedad-3892-4506-8527-61269e6adca3,A,hetsched-worker,2025-11-18T12:34:59+00:00,2025-11-18T12:35:13+00:00,2025-11-18T12:36:13+00:00,2025-11-18T12:34:59+00:00,2025-11-18T12:35:13+00:00,2025-11-18T12:36:13+00:00,14.0,60.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b1f7ad42-8c3c-4d21-8a49-ae0371a1032b,A,hetsched-worker,2025-11-18T12:34:47+00:00,2025-11-18T12:34:57+00:00,2025-11-18T12:35:57+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:34:57+00:00,2025-11-18T12:35:57+00:00,10.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b4a9c586-6464-4dc3-985c-efd3f2c20932,,hetsched-worker,2025-11-18T12:36:19+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b52855da-9c3c-40c4-a9bc-3fbb194fc874,,hetsched-worker,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,b9f85cce-52c5-48a4-a06d-8d71fa042d5c,A,hetsched-worker,2025-11-18T12:34:35+00:00,2025-11-18T12:34:37+00:00,2025-11-18T12:35:37+00:00,2025-11-18T12:34:35+00:00,2025-11-18T12:34:37+00:00,2025-11-18T12:35:37+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,bb902a76-7073-488e-9c4d-b31c822825b0,A,hetsched-worker,2025-11-18T12:34:32+00:00,2025-11-18T12:34:33+00:00,2025-11-18T12:35:33+00:00,2025-11-18T12:34:32+00:00,2025-11-18T12:34:33+00:00,2025-11-18T12:35:33+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,bea88260-bc55-4b13-a79d-b4e95250ecb1,B,themis-control-plane,2025-11-18T12:34:47+00:00,2025-11-18T12:34:58+00:00,2025-11-18T12:35:58+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:34:58+00:00,2025-11-18T12:35:58+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,bed9cb04-129e-4dfd-ac0c-95e0d51dfb34,,hetsched-worker2,2025-11-18T12:36:30+00:00,2025-11-18T12:36:39+00:00,2025-11-18T12:37:39+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:39+00:00,2025-11-18T12:37:39+00:00,9.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,c0f6f020-065a-4d5e-a5dd-6f75a973e240,B,themis-control-plane,2025-11-18T12:34:27+00:00,2025-11-18T12:34:29+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:34:27+00:00,2025-11-18T12:34:29+00:00,2025-11-18T12:34:47+00:00,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,c22c5b28-5d12-4ffc-a4e6-9a5c012b20a0,,hetsched-worker,2025-11-18T12:36:25+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:37:26+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:37:26+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,c2877051-be3a-4e33-aa17-42e2946fc4ad,B,themis-control-plane,2025-11-18T12:34:34+00:00,2025-11-18T12:34:35+00:00,2025-11-18T12:35:35+00:00,2025-11-18T12:34:34+00:00,2025-11-18T12:34:35+00:00,2025-11-18T12:35:35+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,c53667e0-0d5a-48ab-b2e7-900b408ae381,A,hetsched-worker,2025-11-18T12:35:06+00:00,2025-11-18T12:35:24+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:35:06+00:00,2025-11-18T12:35:24+00:00,2025-11-18T12:36:24+00:00,18.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,cc461743-5bca-4bb7-9aee-a50d68c6e8ed,A,hetsched-worker,2025-11-18T12:35:01+00:00,2025-11-18T12:35:17+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:35:17+00:00,2025-11-18T12:36:17+00:00,16.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,cd611c69-c3bb-49ac-821d-adfdc9f06e50,A,hetsched-worker,2025-11-18T12:34:49+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:36:01+00:00,2025-11-18T12:34:49+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:36:01+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,ce7d0d99-0f1f-4228-a7a9-931a3102281f,,hetsched-worker,2025-11-18T12:36:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:37:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:37:19+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d23e26ab-2f7a-4891-8f65-8661983caa3c,A,hetsched-worker,2025-11-18T12:34:47+00:00,2025-11-18T12:34:57+00:00,2025-11-18T12:35:57+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:34:57+00:00,2025-11-18T12:35:57+00:00,10.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d311d5ba-0119-4dbd-ab31-0d92dce461ce,,hetsched-worker,2025-11-18T12:36:31+00:00,2025-11-18T12:36:42+00:00,2025-11-18T12:37:42+00:00,2025-11-18T12:36:31+00:00,2025-11-18T12:36:42+00:00,2025-11-18T12:37:42+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d440c1b3-2f36-4b03-b690-da0bcc678aa0,,hetsched-worker,2025-11-18T12:36:28+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:37:34+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:37:34+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d5fe9408-b890-407d-8a29-146f13303c02,A,hetsched-worker,2025-11-18T12:35:10+00:00,2025-11-18T12:35:28+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:35:10+00:00,2025-11-18T12:35:28+00:00,2025-11-18T12:36:28+00:00,18.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d7db9ef9-5b7b-4c9c-94ac-e1290deee167,A,hetsched-worker,2025-11-18T12:35:07+00:00,2025-11-18T12:35:26+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:35:07+00:00,2025-11-18T12:35:26+00:00,2025-11-18T12:36:26+00:00,19.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,d9528bc2-af28-4cec-9ca8-e5dc4a88b353,B,themis-control-plane,2025-11-18T12:34:35+00:00,2025-11-18T12:34:36+00:00,2025-11-18T12:35:36+00:00,2025-11-18T12:34:35+00:00,2025-11-18T12:34:36+00:00,2025-11-18T12:35:36+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,db7b7afa-bc6e-46d5-9de3-1e811e850333,A,hetsched-worker,2025-11-18T12:35:08+00:00,2025-11-18T12:35:26+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:35:08+00:00,2025-11-18T12:35:26+00:00,2025-11-18T12:36:26+00:00,18.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e079cc46-57a4-45f9-9836-ec6ff4e431ae,A,hetsched-worker,2025-11-18T12:34:40+00:00,2025-11-18T12:34:45+00:00,2025-11-18T12:35:45+00:00,2025-11-18T12:34:40+00:00,2025-11-18T12:34:45+00:00,2025-11-18T12:35:45+00:00,5.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e59dba9b-8391-45ee-9300-35ddc01eccc1,B,themis-control-plane,2025-11-18T12:35:01+00:00,2025-11-18T12:35:16+00:00,2025-11-18T12:35:38+00:00,2025-11-18T12:35:01+00:00,2025-11-18T12:35:16+00:00,2025-11-18T12:35:38+00:00,15.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e70940f3-ee5f-482b-b7d1-31b629a5c029,A,hetsched-worker,2025-11-18T12:34:36+00:00,2025-11-18T12:34:37+00:00,2025-11-18T12:35:37+00:00,2025-11-18T12:34:36+00:00,2025-11-18T12:34:37+00:00,2025-11-18T12:35:37+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e744a4ce-97fd-49d9-8e5c-8ecf1b87ace4,B,themis-control-plane,2025-11-18T12:34:53+00:00,2025-11-18T12:35:06+00:00,2025-11-18T12:36:06+00:00,2025-11-18T12:34:53+00:00,2025-11-18T12:35:06+00:00,2025-11-18T12:36:06+00:00,13.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e898292a-54da-4278-a209-dda8d9c8d69d,A,hetsched-worker,2025-11-18T12:34:41+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:35:47+00:00,2025-11-18T12:34:41+00:00,2025-11-18T12:34:47+00:00,2025-11-18T12:35:47+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,e8af29ad-5b19-4fb9-b5de-2463bd78b679,,hetsched-worker,2025-11-18T12:34:21+00:00,2025-11-18T12:34:21+00:00,2025-11-18T12:35:06+00:00,2025-11-18T12:34:21+00:00,2025-11-18T12:34:21+00:00,2025-11-18T12:35:06+00:00,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,eaf6e377-9e6e-4f84-b130-3d8413af8835,A,hetsched-worker,2025-11-18T12:34:54+00:00,2025-11-18T12:35:08+00:00,2025-11-18T12:36:08+00:00,2025-11-18T12:34:54+00:00,2025-11-18T12:35:08+00:00,2025-11-18T12:36:08+00:00,14.0,60.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,eb817416-e381-4cda-a7be-73ce14dc514e,B,themis-control-plane,2025-11-18T12:34:46+00:00,2025-11-18T12:34:55+00:00,2025-11-18T12:35:15+00:00,2025-11-18T12:34:46+00:00,2025-11-18T12:34:55+00:00,2025-11-18T12:35:15+00:00,9.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,ed5ac153-f38a-45f5-a3e5-38201d70014c,,hetsched-worker,2025-11-18T12:36:24+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:37:24+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:37:24+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,ed5ff229-2cd6-47cf-a36f-902a85ecf6e7,A,hetsched-worker,2025-11-18T12:34:52+00:00,2025-11-18T12:35:04+00:00,2025-11-18T12:36:04+00:00,2025-11-18T12:34:52+00:00,2025-11-18T12:35:04+00:00,2025-11-18T12:36:04+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,ed8a5ef7-43f1-4db4-b80d-ce83e8850066,,hetsched-worker,2025-11-18T12:36:22+00:00,2025-11-18T12:36:22+00:00,2025-11-18T12:37:22+00:00,2025-11-18T12:36:22+00:00,2025-11-18T12:36:22+00:00,2025-11-18T12:37:22+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,ee10bc44-963e-49e9-a404-5b73351cc875,,hetsched-worker2,2025-11-18T12:36:25+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,3.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
carbonscaler,fcdf4780-8247-41d3-9e8f-97fd2012083f,,hetsched-worker,2025-11-18T12:36:22+00:00,2025-11-18T12:36:23+00:00,2025-11-18T12:37:23+00:00,2025-11-18T12:36:22+00:00,2025-11-18T12:36:23+00:00,2025-11-18T12:37:23+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
